id,name,city,rating,rating_count,cuisine,cost,link
174261,Starvin' Marvin,Noida-1,3.5,100,American,400,https://www.swiggy.com/restaurants/starvin-marvin-aghapur-sector-41-noida-1-174261
174320,Cafe Central,Central-goa,4.6,100,Fast Food,200,https://www.swiggy.com/restaurants/cafe-central-socorro-alto-porvorim-central-goa-174320
174329,Alishan Star Restaurant,Kolkata,3.4,50,Biryani,150,https://www.swiggy.com/restaurants/alishan-star-restaurant-chinar-park-newtown-kolkata-174329
174338,Amantran,Kolkata,3.7,100,Bengali,100,https://www.swiggy.com/restaurants/amantran-82-rpm-road-uttarpara-kolkata-174338
174375,SS Food Zone,Kolkata,3.2,20,North Indian,200,https://www.swiggy.com/restaurants/ss-food-zone-amarnath-road-uttarpara-kolkata-174375
174404,Cafe Coffee Day,Mumbai,3.7,100,Beverages,300,https://www.swiggy.com/restaurants/cafe-coffee-day-haiko-mall-hiranandani-gardens-powai-mumbai-174404
174408,Kingdom of momos,Delhi,4.3,500,Chinese,300,https://www.swiggy.com/restaurants/kingdom-of-momos-i-p-extension-oriental-enclave-road-patparganj-delhi-174408
174458,Milanee s Kitchen,Adityapur,4.2,100,Bengali,399,https://www.swiggy.com/restaurants/milanee-s-kitchen-womens-college-bistupur-jamshedpur-174458
174464,Chicago Pizza,Adityapur,3.1,100,Pizzas,299,https://www.swiggy.com/restaurants/chicago-pizza-jhanda-chowk-jamshedpur-174464
174467,Hotel S R  (Naati Style),Mysore,3.3,100,South Indian,200,https://www.swiggy.com/restaurants/hotel-s-r-naati-style-sharadadevi-nagar-tk-layout-chamrajpura-mysore-174467
174477,Hotel Annapoorneshwari,Mysore,4,100,South Indian,200,https://www.swiggy.com/restaurants/hotel-annapoorneshwari-south-kuvempu-nagara-mysore-174477
174490,Shivam Food Court,Bokaro,4,100,Indian,150,https://www.swiggy.com/restaurants/shivam-food-court-sardar-patel-nagar-kasturba-nagar-dhanbad-174490
174492,Cafe Coffee Day,Delhi,4.2,20,Beverages,300,https://www.swiggy.com/restaurants/cafe-coffee-day-no-49-bengali-market-mandi-house-delhi-174492
174497,The breakfast,Kolkata,4.1,100,Continental,250,https://www.swiggy.com/restaurants/the-breakfast-kasba-kolkata-174497
174509,Tamilnadu Restaurant,Pune,4.3,1000,South Indian,200,https://www.swiggy.com/restaurants/tamilnadu-restaurant-jayaram-market-hinjawadi-pune-174509
174517,Khadya Bitan,Kolkata,4.6,20,Indian,300,https://www.swiggy.com/restaurants/khadya-bitan-narendrapur-garia-kolkata-174517
174522,South Junction,Kolkata,3.8,50,Indian,150,https://www.swiggy.com/restaurants/south-junction-newtown-kolkata-174522
174528,Sholoana Bangali,Kolkata,4.1,100,Bengali,800,https://www.swiggy.com/restaurants/sholoana-bangali-prince-anwar-shah-road-jodhpur-park-kolkata-174528
174530,Graabo Shakes and Sandwiches,Thanjavur,3.3,20,Beverages,300,https://www.swiggy.com/restaurants/graabo-shakes-and-sandwiches-new-housing-unit-thanjavur-174530
174532,Sholoana Bangali,Kolkata,3.9,100,Bengali,800,https://www.swiggy.com/restaurants/sholoana-bangali-kendua-main-road-patuli-kolkata-174532
174535,Sholoana Bangali,Kolkata,4.3,100,Bengali,800,https://www.swiggy.com/restaurants/sholoana-bangali-behala-kolkata-174535
174547,Cheezy Bites,Solapur,3.8,20,Fast Food,200,https://www.swiggy.com/restaurants/cheezy-bites-central-sakhar-peth-solapur-174547
174548,Indra Pure Veg,Pune,3.9,50,South Indian,400,https://www.swiggy.com/restaurants/indra-pure-veg-hadapsar-pune-174548
174575,New kushwaha sweet house,Allahabad,3.6,20,Sweets,100,https://www.swiggy.com/restaurants/new-kushwaha-sweet-house-katra-teliarganj-allahabad-174575
174585,Nottee-9,Rourkela,4,500,Chinese,250,https://www.swiggy.com/restaurants/nottee-9-sector-4-rourkela-174585
174586,Dasaprakash,Adityapur,4.3,100,South Indian,400,https://www.swiggy.com/restaurants/dasaprakash-ashirwad-building-outer-circle-road-bistupur-jamshedpur-174586
174611,Hotel Fountain,Navsari,3.5,50,North Indian,300,https://www.swiggy.com/restaurants/hotel-fountain-locality-panch-hatdi-navsari-174611
174612,B Bhukkhad,Muzaffarpur,2.9,20,North Indian,200,https://www.swiggy.com/restaurants/b-bhukkhad-kedar-nath-musahri-muzaffarpur-174612
174620,Ramanand,Navsari,3.8,20,Chinese,350,https://www.swiggy.com/restaurants/ramanand-rangoon-nagar-asha-nagar-navsari-174620
174636,Jhilam Restaurant,Durgapur,4.1,50,Indian,200,https://www.swiggy.com/restaurants/jhilam-restaurant-city-centre-b-zone-durgapur-174636
174638,13 Parban Restaurant (A Unit Of Mira Food Plaza),Durgapur,3.3,20,North Indian,300,https://www.swiggy.com/restaurants/13-parban-restaurant-a-unit-of-mira-food-plaza-bidhan-nagar-b-zone-durgapur-174638
174645,UBQ by Barbeque Nation,Siliguri,3.9,100,North Indian,300,https://www.swiggy.com/restaurants/ubq-by-barbeque-nation-sevoke-road-bhanu-nagar-siliguri-174645
174653,Bati Restaurant,Rae-bareli,3.8,100,North Indian,250,https://www.swiggy.com/restaurants/bati-restaurant-super-market-indira-nagar-rae-bareli-174653
174656,Shree Balaji South Indian Mess Veg,Kolkata,4.3,100,South Indian,200,https://www.swiggy.com/restaurants/shree-balaji-south-indian-mess-veg-mali-panchghara-kolkata-174656
174659,Haji ali,Kolkata,4.1,500,Biryani,500,https://www.swiggy.com/restaurants/haji-ali-uniworld-city-kolkata-174659
174685,Juneja Hotel (Chuna Fatak),Hanumangarh,4.1,50,North Indian,150,https://www.swiggy.com/restaurants/juneja-hotel-chuna-fatak-dal-singh-nagar-hanumangarh-174685
174686,Juneja Valayti Tadka,Hanumangarh,2.8,50,North Indian,100,https://www.swiggy.com/restaurants/juneja-valayti-tadka-sindhi-colony-hanumangarh-174686
174706,Mama Mia Pizza,Bhiwadi,3.8,100,Pizzas,100,https://www.swiggy.com/restaurants/mama-mia-pizza-genesis-mall-bhiwadi-174706
174710,Raju 'S Chur Chur Naan,Bhiwadi,3.1,20,Fast Food,150,https://www.swiggy.com/restaurants/raju-s-chur-chur-naan-milakpur-goojar-bhiwadi-174710
174712,Harish Bakery,Bhiwadi,3.9,100,North Indian,200,https://www.swiggy.com/restaurants/harish-bakery-u-i-t-bhiwadi-174712
174717,Dosa Day - The taste of Kerala,Bhiwadi,3.4,20,South Indian,100,https://www.swiggy.com/restaurants/dosa-day-the-taste-of-kerala-genesis-mall-bhiwadi-174717
174718,Pind Balluchi,Bhiwadi,3.1,20,North Indian,400,https://www.swiggy.com/restaurants/pind-balluchi-central-bhiwadi-bhiwadi-174718
174721,Sher E Bengal,Durgapur,3.5,100,Indian,200,https://www.swiggy.com/restaurants/sher-e-bengal-bidhan-nagar-industrial-area-durgapur-174721
174724,Balaram Fast Food ( Manjay ),Rourkela,3.8,20,Chinese,200,https://www.swiggy.com/restaurants/balaram-fast-food-manjay-raghunathpali-civil-township-rourkela-174724
174725,Madonna Punjabi Dishes,Bhavnagar,4.4,20,Punjabi,150,https://www.swiggy.com/restaurants/madonna-punjabi-dishes-ghogha-circle-bhavnagar-174725
174730,Karnavati Fast Food,Bhavnagar,4,20,Pizzas,150,https://www.swiggy.com/restaurants/karnavati-fast-food-bhavnager-kaliyabid-bhavnagar-174730
174734,Shirdi Gathiya House,Bhavnagar,4,20,Snacks,100,https://www.swiggy.com/restaurants/shirdi-gathiya-house-madhav-darshan-bhavnagar-174734
174742,Gunjan Dosa Corner,Allahabad,4.1,100,Italian,150,https://www.swiggy.com/restaurants/gunjan-dosa-corner-meerapur-kareli-allahabad-174742
174755,Hotel Sree Meena Shankar,Trichy,4.4,100,South Indian,150,https://www.swiggy.com/restaurants/hotel-sree-meena-shankar-madurai-road-melapudur-sangillyandapuram-trichy-174755
174758,Hotel Aryaas,Trichy,3.7,20,South Indian,200,https://www.swiggy.com/restaurants/hotel-aryaas-ganesh-complex-k-k-nagar-trichy-174758
174774,Bagheli Zayka,Satna,2.7,20,North Indian,200,https://www.swiggy.com/restaurants/bagheli-zayka-siddhartha-nagar-bandhavgarh-colony-satna-174774
174777,Raghavendra Upahara,Bangalore,4.2,100,South Indian,100,https://www.swiggy.com/restaurants/raghavendra-upahara-9th-block-jayanagar-bangalore-174777
174784,Sandwich Guru,Bangalore,4.2,500,Snacks,99,https://www.swiggy.com/restaurants/sandwich-guru-hsr-layout-bangalore-174784
174789,Today Coffee,Bangalore,4.1,100,South Indian,120,https://www.swiggy.com/restaurants/today-coffee-konappana-agrahara-electronic-city-bangalore-174789
174792,Chatora Chaat Corner,Bangalore,3.6,20,North Indian,100,https://www.swiggy.com/restaurants/chatora-chaat-corner-chansandra-bangalore-174792
174801,Sree Spicy Hub - Andhra Style Restaurant,Bangalore,3.9,50,Andhra,250,https://www.swiggy.com/restaurants/sree-spicy-hub-andhra-style-restaurant-new-tippasandra-bangalore-174801
174802,Pasta and Grilled,Noida,3.8,20,Chinese,300,https://www.swiggy.com/restaurants/pasta-and-grilled-rajnagar-extension-raj-nagar-extension-noida-174802
174803,Crown Restaurant,Bangalore,4.5,20,Indian,300,https://www.swiggy.com/restaurants/crown-restaurant-main-road-arekere-bangalore-174803
174807,Vijaywadawari Andhra Mess,Bangalore,4.3,20,Fast Food,300,https://www.swiggy.com/restaurants/vijaywadawari-andhra-mess-electronic-city-phase-1-doddathoguru-bangalore-174807
174830,FB Combo,Chandigarh,3.1,50,North Indian,300,https://www.swiggy.com/restaurants/fb-combo-gulmohar-sunny-enclave-chandigarh-174830
174949,Prem's Biryani,Bangalore,3.5,50,Indian,200,https://www.swiggy.com/restaurants/prems-biryani-konappana-agrahara-electronic-city-bangalore-174949
174954,Standard Rabri Faluda and Shakes,Delhi,4.3,100,Desserts,150,https://www.swiggy.com/restaurants/standard-rabri-faluda-and-shakes-sector-8-pradeep-bhatia-marg-sector-8-rohini-delhi-174954
174963,Annapurna Sweet And Farsan,Nadiad,3.6,20,Desserts,150,https://www.swiggy.com/restaurants/annapurna-sweet-and-farsan-junaraopura-nadiad-174963
174993,Altaj Biriyani & Fast Food,Chennai,4,100,Indian,200,https://www.swiggy.com/restaurants/altaj-biriyani-and-fast-food-valasaravakkam-chennai-174993
175026,Pawan Vaishno Dhaba,Delhi,4,100,North Indian,150,https://www.swiggy.com/restaurants/pawan-vaishno-dhaba-mahindra-park-pitampura-sector-6-rohini-delhi-175026
175037,Mex Bowl Inc,Chennai,4.1,100,Mexican,600,https://www.swiggy.com/restaurants/mex-bowl-inc-neelangarai-palavakkam-chennai-175037
175039,Krazy Rolls,Bikaner,4,100,Snacks,250,https://www.swiggy.com/restaurants/krazy-rolls-sushant-lok-1-sector-43-gurgaon-175039
175043,Mex Bowl Inc,Chennai,3.9,100,American,600,https://www.swiggy.com/restaurants/mex-bowl-inc-annanagar-east-chennai-175043
175045,Momoman,Ahmedabad,3.3,50,Chinese,250,https://www.swiggy.com/restaurants/momoman-gala-haven-vaishnodevi-circle-ahmedabad-175045
175068,Delhi 6,Delhi,3.3,100,North Indian,300,https://www.swiggy.com/restaurants/delhi-6-vasant-kunj-chattarpur-delhi-175068
175071,Dwarkesh farshan mart,Anand,4.1,20,Desserts,150,https://www.swiggy.com/restaurants/dwarkesh-farshan-mart-vidya-nagar-mathiya-chora-anand-175071
175096,Satnam Dalpakvan & Nasta Center,Ahmedabad,3.5,100,Snacks,200,https://www.swiggy.com/restaurants/satnam-dalpakvan-and-nasta-center-shastrinagar-memnagar-ahmedabad-175096
175101,Hotel Janta Darbar,Anand,3,100,North Indian,200,https://www.swiggy.com/restaurants/hotel-janta-darbar-gidc-anand-175101
175104,Tasty Vadapav And Frenkie,Anand,4.2,50,Fast Food,100,https://www.swiggy.com/restaurants/tasty-vadapav-and-frenkie-vallabh-vidyanagar-anand-175104
175133,186 Celsius,Chennai,3.8,20,Desserts,200,https://www.swiggy.com/restaurants/186-celsius-gst-road-guduvanchery-chennai-175133
175140,Carter's Quickeats,Mumbai,3.8,50,American,500,https://www.swiggy.com/restaurants/carters-quickeats-carter-road-pali-hill-mumbai-175140
175143,McDonald's,Central-goa,4.2,500,Burgers,400,https://www.swiggy.com/restaurants/mcdonalds-panaji-miramar-central-goa-175143
175151,Snacks & Grill,Kolkata,4.2,500,Indian,100,https://www.swiggy.com/restaurants/snacks-and-grill-netaji-nagar-kolkata-175151
175157,New Hariyana Rajasthan Hotel,Solapur,3,20,Indian,200,https://www.swiggy.com/restaurants/new-hariyana-rajasthan-hotel-central-sakhar-peth-solapur-175157
175159,Lucky's Kitchen, Nacharam & Malkajigiri,4.1,100,Biryani,200,https://www.swiggy.com/restaurants/luckys-kitchen-sanjay-nagar-malkajgiri-hyderabad-175159
175168,Hotel Kannappa,Trichy,4.1,1000,Biryani,250,https://www.swiggy.com/restaurants/hotel-kannappa-mannarpuram-sangillyandapuram-trichy-175168
175169,Bismillah Hotel,Hyderabad,3.7,500,Biryani,200,https://www.swiggy.com/restaurants/bismillah-hotel-kalapuram-basti-hyderabad-175169
175173,Big Bowl,Hyderabad,3.8,1000,North Indian,200,https://www.swiggy.com/restaurants/big-bowl-sanjeeva-reddy-nagar-hyderabad-175173
175225,The street bakers,Delhi,4.1,20,Bakery,200,https://www.swiggy.com/restaurants/the-street-bakers-moti-nagar-delhi-175225
175239,Aala Biriyani,Kolkata,3.9,50,Indian,200,https://www.swiggy.com/restaurants/aala-biriyani-netaji-colony-baranagar-kolkata-175239
175243,Tai Chi,Noida-1,3.9,100,Pan-Asian,200,https://www.swiggy.com/restaurants/tai-chi-sector-117-noida-sector-50-noida-1-175243
175260,Veer Ji Malai Chaap Wale,Gurgaon,3,100,North Indian,200,https://www.swiggy.com/restaurants/veer-ji-malai-chaap-wale-new-colony-city-sector-7-gurgaon-175260
175289,Cafe Panda,Nagpur,3.2,100,Pizzas,220,https://www.swiggy.com/restaurants/cafe-panda-medical-square-medical-square-ayodhya-nagar-nagpur-175289
175292,Khapsa House,Surat,3.6,500,Chinese,100,https://www.swiggy.com/restaurants/khapsa-house-shahpore-surat-175292
175297,The Hidden Door,Belgaum,3.8,100,Italian,300,https://www.swiggy.com/restaurants/the-hidden-door-camp-old-post-office-road-beside-indian-oil-petrol-pump-belgaum-175297
175303,Hotel Al Shafa Kalyani Biryani,Hyderabad,4.1,100,Biryani,200,https://www.swiggy.com/restaurants/hotel-al-shafa-kalyani-biryani-banjara-hills-panjagutta-punjagutta-hyderabad-175303
175314,Chopsticks Chinese,Pune,3.7,20,North Indian,400,https://www.swiggy.com/restaurants/chopsticks-chinese-mohmmadwadi-ghule-nagar-kanifnath-colony-sasane-nagar-hadapsar-pune-175314
175315,Bismillah Restaurant,Pune,3.3,20,North Indian,400,https://www.swiggy.com/restaurants/bismillah-restaurant-mohmmadwadi-ghule-nagar-kanifnath-colony-sasane-nagar-hadapsar-pune-175315
175319,Drunken monkey,Nellore,3.7,100,Healthy Food,250,https://www.swiggy.com/restaurants/drunken-monkey-mini-by-pass-road-magunta-layout-a-c-nagar-nellore-175319
175329,Rosy Hotel,Rourkela,3.9,50,Chinese,150,https://www.swiggy.com/restaurants/rosy-hotel-near-hariyana-bhawan-udit-nagar-rourkela-175329
175340,The Container Cafe,Chennai,3.2,20,Beverages,250,https://www.swiggy.com/restaurants/the-container-cafe-porur-chennai-175340
175347,Symphony - Ramada,Chennai,3.8,20,Indian,200,https://www.swiggy.com/restaurants/symphony-ramada-egmore-chennai-175347
175358,Hotel Pragathi,Chennai,3.6,100,North Indian,250,https://www.swiggy.com/restaurants/hotel-pragathi-pattabiram-avadi-thandurai-chennai-175358
175367,Royal Bakes,Thanjavur,3.5,20,Bakery,150,https://www.swiggy.com/restaurants/royal-bakes-medical-college-road-jayalakshmi-nagar-thanjavur-175367
175372,Basha's durbar biryani,Chennai,3.8,20,Biryani,200,https://www.swiggy.com/restaurants/bashas-durbar-biryani-pallikarnai-kovilambakkam-chennai-175372
175374,AD'S Biryani,Chennai,3.9,50,Biryani,250,https://www.swiggy.com/restaurants/ads-biryani-m-g-r-nagar-12th-street-velachery-chennai-175374
175376,Karavali Paradise,Doddaballapura,3,20,North Indian,250,https://www.swiggy.com/restaurants/karavali-paradise-shahajanand-nagar-doddaballapura-doddaballapura-175376
175379,Hungry Hub 2,Ambala,4.3,50,Pizzas,300,https://www.swiggy.com/restaurants/hungry-hub-2-city-ram-bagh-ambala-175379
175407,Red Chillies Chinese Fast Food,Pune,3.3,20,Chinese,150,https://www.swiggy.com/restaurants/red-chillies-chinese-fast-food-dhabhade-vasti-baif-road-wagholi-pune-175407
175437,Mother's Kitchen,Bangalore,4.3,20,South Indian,250,https://www.swiggy.com/restaurants/mothers-kitchen-kalyan-nagar-kammanahalli-bangalore-175437
175471,Punjabi Swaad,Gurgaon,3.7,50,North Indian,100,https://www.swiggy.com/restaurants/punjabi-swaad-sohna-road-sector-49-gurgaon-175471
175486,What The Freeze,Jamnagar,4.1,50,Desserts,100,https://www.swiggy.com/restaurants/what-the-freeze-park-colony-jamnagar-175486
175513,Hotel Sai Shri,Pune,4.1,100,North Indian,400,https://www.swiggy.com/restaurants/hotel-sai-shri-kothrud-bavdhan-pune-175513
175572,Big Mishra Pedha,Bangalore,4.4,20,Snacks,120,https://www.swiggy.com/restaurants/big-mishra-pedha-west-of-chord-road-mahalaxmi-puram-nagapura-bangalore-175572
175599,Red Chilli,Bharuch,3.5,50,Chinese,150,https://www.swiggy.com/restaurants/red-chilli-locality-bholav-bharuch-175599
175622,Patisserie Operaa,Guwahati,4.3,100,Bakery,350,https://www.swiggy.com/restaurants/patisserie-operaa-gs-road-lachit-nagar-guwahati-175622
175624,Garlica Multicuisine Family Restaurant,Anantapur,3.3,20,Biryani,300,https://www.swiggy.com/restaurants/garlica-multicuisine-family-restaurant-new-town-srinagar-colony-anantapur-175624
175631,Raj Chinese Point,Bharuch,3.5,20,Chinese,150,https://www.swiggy.com/restaurants/raj-chinese-point-locality-zadeshwar-bharuch-175631
175642,New Silver Sona,Bharuch,4,20,Desserts,100,https://www.swiggy.com/restaurants/new-silver-sona-locality-moficer-jin-compound-bharuch-175642
175647,Hotel Corona,Bharuch,4.2,100,Chinese,250,https://www.swiggy.com/restaurants/hotel-corona-locality-moficer-jin-compound-bharuch-175647
175652,Dream Cream Fast Food,Bharuch,2.8,20,Desserts,200,https://www.swiggy.com/restaurants/dream-cream-fast-food-locality-nandelav-bharuch-175652
175677,New Indian,Bharuch,3.5,20,Chinese,250,https://www.swiggy.com/restaurants/new-indian-locality-alfa-society-bharuch-175677
175683,Mangoberrys Fresh Natural Ice Cream,Mangaluru,4.3,20,Desserts,200,https://www.swiggy.com/restaurants/mangoberrys-fresh-natural-ice-cream-lalbagh-kodailbail-mangaluru-175683
175690,Sauces 'N' Spices,Delhi,4.3,20,Indian,150,https://www.swiggy.com/restaurants/sauces-n-spices-west-shalimar-bagh-delhi-175690
175700,Tony's Italian Pizza,Bikaner,4.1,100,Italian,500,https://www.swiggy.com/restaurants/tonys-italian-pizza-sushant-lok1-dlf-phase-4-gurgaon-175700
175707,Dhaba 99,Bikaner,3.6,100,North Indian,150,https://www.swiggy.com/restaurants/dhaba-99-sector-18-gurgaon-175707
175711,Andhra Mess,Bangalore,3.5,100,Andhra,250,https://www.swiggy.com/restaurants/andhra-mess-2nd-main-rd-ak-colony-domlur-bangalore-175711
175712,The Punjabi Food Junction,Ahmedabad,3.4,100,Punjabi,250,https://www.swiggy.com/restaurants/the-punjabi-food-junction-reliance-cross-roads-kudasan-ahmedabad-175712
175717,Radha Pure Veg,Pune,4,100,North Indian,500,https://www.swiggy.com/restaurants/radha-pure-veg-pimpri-chinchwad-wakad-pune-175717
175719,Karnavati Dabeli,Ahmedabad,4,20,Beverages,150,https://www.swiggy.com/restaurants/karnavati-dabeli-judges-bunglow-bodakdev-satellite-ahmedabad-175719
175720,Potteery Nine Cafe,Bangalore,4.2,20,Indian,1000,https://www.swiggy.com/restaurants/potteery-nine-cafe-yogeshnagar-nagavara-bangalore-175720
175730,ASAP- As Spicy As Possible,Noida,3.9,100,North Indian,200,https://www.swiggy.com/restaurants/asap-as-spicy-as-possible-88-rdc-ghaziabad-raj-nagar-noida-175730
175742,Patna junction,Noida-1,3.4,50,Bihari,400,https://www.swiggy.com/restaurants/patna-junction-sector-76-sector-50-noida-1-175742
175750,FoodoFood,Kochi,4,100,South Indian,200,https://www.swiggy.com/restaurants/foodofood-thrikkakara-kalamassery-kochi-175750
175751,Big Bowl Company (Pure Veg),Delhi,3.5,50,North Indian,300,https://www.swiggy.com/restaurants/big-bowl-company-pure-veg-bhikaji-cama-place-south-campus-delhi-175751
175756,Amritsari,Pune,4.1,1000,Street Food,400,https://www.swiggy.com/restaurants/amritsari-kaspate-vasti-wakad-pune-175756
175760,Chaap junction,Delhi,4.8,20,North Indian,250,https://www.swiggy.com/restaurants/chaap-junction-lal-market-vikas-puri-punjabi-bagh-delhi-175760
175761,Puducherry Sri Kamatchi.,Chennai,4.2,1000,South Indian,300,https://www.swiggy.com/restaurants/puducherry-sri-kamatchi-kk-nagar-kodambakkam-chennai-175761
175768,Alam Muradabadi Biryani,Bikaner,3.6,50,Indian,250,https://www.swiggy.com/restaurants/alam-muradabadi-biryani-sankar-chowk-dlf-cyber-city-sector-24-gurgaon-175768
175782,Go Pappe,Delhi,3.8,100,North Indian,300,https://www.swiggy.com/restaurants/go-pappe-opposite-ndpl-office-jaipur-golden-hospital-road-sector-6-rohini-delhi-175782
175787,Chanakyan's Kidangu restaurant,Kochi,4.2,100,South Indian,200,https://www.swiggy.com/restaurants/chanakyans-kidangu-restaurant-thrippunithura-kochi-175787
175788,Muhil Soup,Chennai,4.5,50,Snacks,200,https://www.swiggy.com/restaurants/muhil-soup-2nd-main-road-kumaran-nagar-peravalur-ponniammanmedu-chennai-175788
175807,Hotel Subani,Guntur,4,1000,Biryani,250,https://www.swiggy.com/restaurants/hotel-subani-nallpadu-sitaramanagar-guntur-175807
175812,Naga Sai Tasty Foods,Guntur,3.7,100,South Indian,150,https://www.swiggy.com/restaurants/naga-sai-tasty-foods-arundelpet-guntur-175812
175856,Paratha Wala,Bikaner,3.7,500,North Indian,300,https://www.swiggy.com/restaurants/paratha-wala-dlf-phase-3-sector-24-gurgaon-175856
175874,Wok Republic,Vizag,3.8,100,Continental,300,https://www.swiggy.com/restaurants/wok-republic-dwarka-nagar-vizag-175874
175876,The Cream Melting,Hyderabad,3.9,20,Ice Cream,150,https://www.swiggy.com/restaurants/the-cream-melting-rk-residence-gachibowli-hyderabad-175876
175883,Food Villa,Thrissur,3.6,500,South Indian,200,https://www.swiggy.com/restaurants/food-villa-surya-gramam-kizhakkumpattukara-thrissur-175883
175885,Tandoori Kitchen,Gurgaon,3.9,20,Indian,100,https://www.swiggy.com/restaurants/tandoori-kitchen-sector-43-sector-49-sohna-road-gurgaon-175885
175897,Sarvodaya Pure Veg,Pune,4.1,1000,North Indian,350,https://www.swiggy.com/restaurants/sarvodaya-pure-veg-wadgaon-sheri-pune-175897
175907,Kitchens of China,Bangalore,4.1,50,Chinese,450,https://www.swiggy.com/restaurants/kitchens-of-china-koramangala-bangalore-175907
175909,Kakoo Zee Ice Cream,Ambala,4.6,20,Ice Cream,200,https://www.swiggy.com/restaurants/kakoo-zee-ice-cream-ambala-cantt-ambala-175909
175914,La Pino'z Pizza,Hyderabad,4,1000,Pizzas,300,https://www.swiggy.com/restaurants/la-pinoz-pizza-road-number-12-banjara-hills-hyderabad-175914
175971,Sonu Restaurant,Raigarh,3.6,20,South Indian,200,https://www.swiggy.com/restaurants/sonu-restaurant-kewdabadi-chowk-raigarh-175971
175985,Murari The Kitchen,Raigarh,4.3,20,North Indian,200,https://www.swiggy.com/restaurants/murari-the-kitchen-raigarh-raigarh-175985
175991,Dhinchak Fresh,Latur,3.6,50,Bakery,150,https://www.swiggy.com/restaurants/dhinchak-fresh-mitra-nagar-sawe-wadi-latur-175991
176022,Kalpana Fast Food,Kolkata,3.4,50,North Indian,200,https://www.swiggy.com/restaurants/kalpana-fast-food-sector-ii-bidhannagar-kolkata-176022
176028,Shakes & Waffle Co.,Kolkata,4,50,Beverages,250,https://www.swiggy.com/restaurants/shakes-and-waffle-co-jodhpur-colony-jodhpur-park-kolkata-176028
176041,Nasar Idiyappa Paya Unavagam,Thanjavur,4,100,Biryani,250,https://www.swiggy.com/restaurants/nasar-idiyappa-paya-unavagam-eliza-nagar-thanjavur-city-thanjavur-176041
176064,Mahalaxmi Bhajipav,Ahmedabad,4.3,100,Fast Food,300,https://www.swiggy.com/restaurants/mahalaxmi-bhajipav-bopal-ahmedabad-176064
176073,The Urban Village,Rourkela,3.9,100,Chinese,150,https://www.swiggy.com/restaurants/the-urban-village-raghunathpali-civil-township-rourkela-176073
176076,Tea Time-MVP colony,Vizag,4.4,100,Beverages,150,https://www.swiggy.com/restaurants/tea-time-mvp-colony-mvp-double-road-sector-6-mvp-colony-vizag-176076
176082,Aaradhana Kitchens,Bangalore,3.7,20,North Indian,300,https://www.swiggy.com/restaurants/aaradhana-kitchens-nagawara-nagavara-and-hennur-bangalore-176082
176102,Shiridi Sai Hotel,Anantapur,3.2,100,South Indian,150,https://www.swiggy.com/restaurants/shiridi-sai-hotel-rtc-bustand-road-old-town-anantapur-176102
176121,Royal Tiffin Centre,Hyderabad,3.8,1000,South Indian,150,https://www.swiggy.com/restaurants/royal-tiffin-centre-madhapur-tolichowki-hyderabad-176121
176125,SH Ambur Biriyani,Dindigul,3.9,100,South Indian,200,https://www.swiggy.com/restaurants/sh-ambur-biriyani-bava-ladge-near-nagal-nagar-mendonsa-colony-dindigul-176125
176133,Bhargav Restaurant,Surat,4.1,20,Indian,300,https://www.swiggy.com/restaurants/bhargav-restaurant-opp-bombay-colony-bhatha-surat-176133
176149,SJE panipuri,Indore,4.2,20,Snacks,100,https://www.swiggy.com/restaurants/sje-panipuri-sukhlia-indore-176149
176154,Anna Madras cafe,Delhi,4.1,100,South Indian,200,https://www.swiggy.com/restaurants/anna-madras-cafe-adarsh-nagar-delhi-176154
176192,Balu Mess Arthy Theatre Road,Dindigul,3.7,50,South Indian,150,https://www.swiggy.com/restaurants/balu-mess-arthy-theatre-road-amc-road-karunanidhi-nagar-dindigul-176192
176212,Temperature,Bangalore,4,100,Desserts,200,https://www.swiggy.com/restaurants/temperature-no-23-3rd-cross-btm-2nd-stage-bangalore-176212
176220,Tadka Lazeez Kathi Roll,Rewari,3.7,100,Snacks,150,https://www.swiggy.com/restaurants/tadka-lazeez-kathi-roll-model-town-rewari-176220
176244,Hare krishna Thali,Surat,3.5,50,North Indian,300,https://www.swiggy.com/restaurants/hare-krishna-thali-shreeji-arcade-adajan-surat-176244
176267,Srinidhi Upachar,Bangalore,4.3,500,South Indian,300,https://www.swiggy.com/restaurants/srinidhi-upachar-banaswadi-bangalore-176267
176276,Burger King,Pune,4.1,500,American,350,https://www.swiggy.com/restaurants/burger-king-next-to-mcdonalds-wagholi-ashtapur-pune-176276
176284,Star Burma Hotel,Pondicherry,4.2,100,Japanese,200,https://www.swiggy.com/restaurants/star-burma-hotel-mg-road-mg-road-area-pondicherry-176284
176286,The champaran meat house,Bikaner,4,100,North Indian,350,https://www.swiggy.com/restaurants/the-champaran-meat-house-dlf-phase-3-sector-24-gurgaon-176286
176291,Roll Over,Pondicherry,4,20,Desserts,200,https://www.swiggy.com/restaurants/roll-over-big-bazar-road-heritage-town-pondicherry-176291
176296,Pizza Galleria,Rewari,4,100,Pizzas,200,https://www.swiggy.com/restaurants/pizza-galleria-model-town-rewari-176296
176297,Chawla Chicken,Rewari,3.5,100,North Indian,300,https://www.swiggy.com/restaurants/chawla-chicken-model-town-rewari-176297
